0,TENTU,Apakah anda puas dengan layanan ini,*,Oh terimakasih. Sampai jumpa dilain waktu#Comma semoga anda tetap dalam lindungan Tuhan.,profile_bot.aiml
0,PUAS,Apakah anda puas dengan layanan ini,*,Hehe terimakasih user <get name="nama"/>.,profile_bot.aiml
0,TIDAK,Apakah anda puas dengan layanan ini,*,Hhmm... Saya mohon maaf atas ketidak nyamanan anda. Semoga kedepannya saya lebih baik lagi.,profile_bot.aiml
0,CUACA HARI INI GIMANA,*,*,<think>#Newline<set name="cuaca">#Newline<random>#Newline<li>hujan</li>#Newline<li>cerah</li>#Newline<li>berawan</li>#Newline</random>#Newline</set>#Newline</think>#Newline<condition name="cuaca" value="hujan">#NewlineCuaca hari ini hujan.#Newline</condition>#Newline<condition name="cuaca" value="cerah">#NewlineCuaca hari ini cerah.#Newline</condition>#Newline<condition name="cuaca" value="berawan">#NewlineCuaca hari ini berawan.#Newline</condition>,profile_bot.aiml
0,SIAPA AKU,*,*,Nama kamu <get name="nama"/>,profile_bot.aiml
0,OKELAH,*,*,Sudah,profile_bot.aiml
0,SUDAH,Sudah,*,OK,profile_bot.aiml
0,BELUM,Sudah,*,wkwkwk,profile_bot.aiml
0,AAMIIN,*,*,Aamiin,profile_bot.aiml
0,AMIN,*,*,<srai>AAMIIN</srai>,profile_bot.aiml
0,AMIIN,*,*,<srai>AAMIIN</srai>,profile_bot.aiml
0,AAMIN,*,*,<srai>AAMIIN</srai>,profile_bot.aiml

